Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x1db0bdc9b9cca4a917ff931be3c533e28d8d91aada08f828f374d975578db4fb","Success","Approve","21943289","2025-02-28 07:15:59","0x224a7056726f861a6ea4e61a0ea6f225d3f41084","","0x4c9edd5852cd905f086c759e8383e09bff1e68b3","Ethena: USDe Token","0 ETH","$0.00","0.0001147"
"0x20a514b13290faf3582e3030a6f2a4a8378cc90e2acf10bf12a7ad95e01bde1a","Success","Transfer","21943289","2025-02-28 07:15:59","0x7f7de71133ce6a63bc689edc34f4dc6188c06f84","","0xf4f7cc80fddeef49f63f644eabff03fc9a6551a4","","0.00471075 ETH","$10.00","0.00005339"
"0xb8c22b1b2d8ad1ef7674240c0fd6c93ed6047d0d9ce7b6d63010ba44cd617753","Success","Transfer","21943289","2025-02-28 07:15:59","0x1e2ae80100617bc0a1f483cf339adc317108945f","","0xdce89287df9e1a7af91da2b13c0fc8ad80b7b314","","0.69 ETH","$1,464.35","0.00005444"
"0x295d7c3a72617f702251f355cf05f82ac1092222096590b4b6e3d6158542438f","Success","Prove Blocks","21943289","2025-02-28 07:15:59","0x000000629fbcf27a347d1aeba658435230d74a5f","Taiko: Proposer 1","0x68d30f47f19c07bccef4ac7fae2dc12fca3e0dc9","Taiko: LabProver","0 ETH","$0.00","0.00043232"
"0xc05e67b1e3ac3ccbf4cdbc9d5a4fcbae9e47d18ce33970401da1c9c9fa4d4ca5","Success","Transfer","21943289","2025-02-28 07:15:59","0xae7be79cf85c8775e66346c314abe5e05e973fcc","","0x9f0439c306e9f4a43d9223dce388170b15f725d4","","0.078532642 ETH","$166.67","0.00003775"
"0xe1fcd74b874f9fcc86c00251c71b94755875f2d0102e1374e342bb87ff6afb72","Success","Transfer","21943289","2025-02-28 07:15:59","0x98fdcdad06e047a28fce64fa4036b1481dee2f3c","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00008289"
"0xdcaf3395612a4667466afc6e7ed96366fbdee32f62688b77b500f20400c0ddcd","Success","Transfer","21943289","2025-02-28 07:15:59","0x98fdcdad06e047a28fce64fa4036b1481dee2f3c","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00008289"
"0x46652957f9f6046871e097824b91846a9549cf763aca5bd7622ba47af4119f5a","Success","Transfer","21943289","2025-02-28 07:15:59","0x98fdcdad06e047a28fce64fa4036b1481dee2f3c","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00008345"
"0x841350fa29d31d8039303e6b1912e01bfb399608fd776cf686331136bc7c8315","Success","0xa0000000","21943289","2025-02-28 07:15:59","0x22b0351d445840db59b97df3808dd642dcb17e96","","0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf","","0 ETH","$0.00","0.00020127"
"0xee918e6256c025edd89f862a59afaeaad3cc6ab083ad57f2e656f6fcecaa32cb","Success","Transfer","21943289","2025-02-28 07:15:59","0x4f6085e540ebd64c3b83034a1c51463d389a5d78","","0xc1e1f0e0094f487cf4aa0a087202b7f303e0c3d7","ByBit Dep: 0xC1e1F0E0094F487CF4AA0A087202B7F303e0c3d7","0.023733013 ETH","$50.37","0.00003848"
"0x9545e325238f804c3b38bef04ea8c06f9b8b533dd384f5a6338c40b484dbec8a","Error in Internal Txn : execution reverted","Take Bid","21943289","2025-02-28 07:15:59","0xf2c06f90fb58844c09220e01e3116a2293df6960","sungjae.eth","0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5","Blur.io: Marketplace 3","0 ETH","$0.00","0.00097549"
"0xea588c408b74ab7293238d2f998003c022c67b21d2774d0bc97f9905abfa4bfd","Success","0x00000011","21943289","2025-02-28 07:15:59","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","MEV Bot: 0xfbe…737","0 ETH","$0.00","0.00015648"
"0xc23f6097ee358ab08be5168040e366f25327552d2359d3c2719bb6f9026eda91","Success","0x2638cbe8","21943289","2025-02-28 07:15:59","0x6bd4b8478aaef8b54a5c7c698ba6506e0901db2d","","0xd1cd5251da82721941ad2a8f009fb62e72e05e76","","0 ETH","$0.00","0.00019108"
"0x05fe15db46c9373f444d7e8a78143842b4cfefd6d89f42efb5c6aa726ff48c9b","Success","Transfer","21943289","2025-02-28 07:15:59","0xbc2af0d781c1df5db70b8e4e35ff05542349184e","","0x08bd85641282cff686088a6455f2cc3041e0e798","","0.00019127 ETH","$0.41","0.0000429"
"0xd5a8277c909a1cab62dc78d857e6e4dac4f2f03e8ae738856feb177077085963","Success","Transfer","21943289","2025-02-28 07:15:59","0x27b17980e32b567d80f2944d73d6e2d8479b2170","","0x1e53047f3a9d2ce65ece28286e8e2b8465f18b9c","","0.00019156 ETH","$0.41","0.0000429"
"0xfec7e6a29ee1381a547d60c7083f41343f1fee8ca6f956fbf49862eba2de0fc3","Success","Transfer","21943289","2025-02-28 07:15:59","0x3be0180eb488dc439ab9406b280c0938db2b3396","","0xbef26bd568e421d6708cca55ad6e35f8bfa0c406","bitsCrunch: BCUT Token","0 ETH","$0.00","0.00011663"
"0x133d189d67a1a3433e1953df9c4f115867828d1f7f3c2b222f237c450478dc56","Error in Main Txn : execution reverted","Fill Relay","21943289","2025-02-28 07:15:59","0x07ae8551be970cb1cca11dd7a11f47ae82e70e67","","0x5c7bcd6e7de5423a257d81b442095a1a6ced35c5","Across Protocol: Ethereum Spoke Pool V2","0 ETH","$0.00","0.00008916"
"0x026ab528746f64fedefedb28fd368c50653aebe8f3a2795f44be857398d81ace","Success","Transfer","21943289","2025-02-28 07:15:59","0x9cf88072b5abff9d2e4bfc0c8ff8238ade8763ce","","0x187fe1a8b76c60b85c00a2819152ff00ff642386","","0.408530525 ETH","$867.00","0.000045"
"0x6fd30cf85f1f9f695b0434aa419c6d1ca5d1823e24ca4d8deb7c7f52fd0b0d7f","Success","Execute302","21943289","2025-02-28 07:15:59","0xe93685f3bba03016f02bd1828badd6195988d950","Layer Zero: Executor","0x173272739bd7aa6e4e214714048a9fe699453059","Layer Zero: Optimized Transparent Upgradeable Proxy","0 ETH","$0.00","0.00026513"
"0x1540660c45de023100a4dcac8c7a9fbf10cc3d1ca7970a34bdee724eec67a567","Success","Transfer","21943289","2025-02-28 07:15:59","0xea7d8705b1ab809b48f77b0338a6a824602148a7","","0xbfbdd817f4c33338df5f5b833b17e2d79ced931d","","0.0005 ETH","$1.06","0.00004567"
"0xd3da664344a3ccf763b43f227fca9b5ed4e428054262db4520e9c0f95877192c","Success","0xa0000000","21943289","2025-02-28 07:15:59","0x448166a91e7bc50d0ac720c2fbed29e0963f5af8","","0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf","","0 ETH","$0.00","0.00037845"
"0xeea1cdb7b6eb715db2d4e264915fc08076c01f3f0ecf7845b0e48271852e906a","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0x11cbd39890febab16080a76c051b7f854755fe70","","0.087781426 ETH","$186.29","0.00004921"
"0x20bf85228bf21bb4c2ceac393b9df27948dbfb4bfce7910ce181ece128768c9e","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0x5e561739c8a50873712d93f7b40d8cdd89309249","","0.087450268 ETH","$185.59","0.00004921"
"0xd0876d3a3936a2ffa472c061c70a53aadaf82de50c2ad88bee3c500bffbbf6ec","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00014813"
"0x1f1783020fc6184d996c132a81c7e05c7bc4641bd3d2e04bf56f71a1fc9a4dc0","Success","Transfer","21943289","2025-02-28 07:15:59","0x32925fc12f09d92adc132470d4a475c6aa32e5fd","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00015013"
"0x17f72482aa40138cd8345295bb15865967adbbbfde1c25070d50b2ce9d4ee59c","Success","Borrower Refinance","21943289","2025-02-28 07:15:59","0x67f5d8c59c2b7046c3828c6112597b11d2002487","fuckingpsycho.eth","0x29469395eaf6f95920e59f858042f0e28d98a20b","Blur: Blend","0 ETH","$0.00","0.00026126"
"0xe34b21ae2e2ed5aa51f5800bd3cbdb436b4e6949b163abe4b0019e3aefb12b7e","Success","Set Approval For All","21943289","2025-02-28 07:15:59","0x35dbbecd845bd33e934b4049a9e252c1aba9b8df","swaggyswagg.eth","0xea00e99f35e9bfe9e50a31e9cd4fc8b6d451a57c","Undeeds: UNDEEDS Token","0 ETH","$0.00","0.00005832"
"0xca99e8886f193e502d33bd577b6bd330648f439541914f3be1ce1dd90c954516","Success","0x8de09144","21943289","2025-02-28 07:15:59","0xc62da693f944027f77bb3c9308329138a1e1bb17","","0xa5f565650890fba1824ee0f21ebbbf660a179934","Reservoir: Relay Receiver","0.001 ETH","$2.12","0.00007837"
"0xc7357e0f3d1a52778324301cb4cce372ccb10442913d0238cf86484c000b7f19","Success","Transfer","21943289","2025-02-28 07:15:59","0x1cf8245c5246f0baef4159fd79e9a920cc439d17","","0xcf0c122c6b73ff809c693db761e7baebe62b6a2e","Floki: FLOKI Token","0 ETH","$0.00","0.00020303"
"0x24a38635ce09f1fd750ceaec217a1dc41d9287b643bae207b084026403f03b59","Success","Transfer","21943289","2025-02-28 07:15:59","0x9709f10546cc4f3908a6ed6ce7be03bc7c25e66c","","0x9abc2a142002bdca3129f12d3b86fc50adbf081c","","0.611 ETH","$1,296.69","0.00005041"
"0xb4428690beef87257b86644605b542f8e2917301e0ef92a4d4c84ced76918280","Success","Transfer","21943289","2025-02-28 07:15:59","0xef98b57bc80c12338264df019fa14e517c5c5a19","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00015218"
"0x67a5680578583f6f7986c2b5210b9f1894aaf7827b2c15ba79d9f7bcd12c0580","Success","0x4cf3fe9c","21943289","2025-02-28 07:15:59","0x8686e88c147fadc829bfef8e2d853e3d91ff8101","","0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38","","0 ETH","$0.00","0.00043176"
"0xf64eb2eceaf6eaa253b2f9c3f9d80f6d600ab58b4bcd37021fd73fad92da3a7c","Success","Transfer","21943289","2025-02-28 07:15:59","0x56f74db69236456bcd08e58989a2d7bb810529b3","","0x521fc63889712f0f19283e96231af598c876e864","","0.051133755 ETH","$108.52","0.00005093"
"0x3c241f9053412ee7eb06d4ea374283ba4c8c70979e7ad6eef071eaaa00c78a12","Success","Transfer","21943289","2025-02-28 07:15:59","0x1d5c3d869d2ac5f02f1180dc6ab3120d9142dfa8","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00011181"
"0x08b0a9557b68c88a43540c0b397a141b08f6c8e410404f5fa7b41e98c43721ca","Success","Transfer","21943289","2025-02-28 07:15:59","0x23dea51ba655e8afc270e6aca52661219867a801","","0x6b175474e89094c44da98b954eedeac495271d0f","Sky: Dai Stablecoin","0 ETH","$0.00","0.00008424"
"0xb5cc727deadfc4e62625abcd9222a87ef7145dec140a8db743ab9857fb8e3a45","Success","Set Approval For All","21943289","2025-02-28 07:15:59","0xd95677f6b9cc860b6fd54dc6554236a78e6ec8da","","0xe785e82358879f061bc3dcac6f0444462d4b5330","World of Women: WOW Token","0 ETH","$0.00","0.00011338"
"0xbc1c9bc2ebbecead1e154c36df72c3df30fac7b2f0dd9eff8c6e1eab60b29bdf","Success","Transfer","21943289","2025-02-28 07:15:59","0xef6a48179269e8b220a564c6e9a2764323d56642","","0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b","Aethir: ATH Token","0 ETH","$0.00","0.00012509"
"0x80f20cc09c095ac545e01b2470a97da2b74c64ba50c93b8e2824cbdafe58553c","Success","0xc6be16ed","21943289","2025-02-28 07:15:59","0x824d4b99fa6ec33441b5549bb411a15cbe1649c8","","0xa5f565650890fba1824ee0f21ebbbf660a179934","Reservoir: Relay Receiver","0.0011 ETH","$2.33","0.00007919"
"0x1234efa9000f1d9ebfabbac70a546bd4e96a1209d1804e48a9318692c9b2efaa","Success","Transfer","21943289","2025-02-28 07:15:59","0x45a58c53fa2ac44371527525bdbd2e5931919da0","","0x45a58c53fa2ac44371527525bdbd2e5931919da0","","0.01962 ETH","$41.64","0.00005093"
"0x72b91057e7b453a7d076b45eff696e9d0713b39a076e9bf9fb7e63b2930d3b9b","Success","Transfer","21943289","2025-02-28 07:15:59","0x2534ec5b7a6b567ef048ddbf6996be59e91d14cf","","0xce845342588625885e2050fedbd6c6c95adb8348","","0.5 ETH","$1,061.12","0.00005093"
"0xd9df3855cf7341682d9d193b3a48c19e50645e65ab8438b542ecfbe3ec709a2c","Success","Set Approval For All","21943289","2025-02-28 07:15:59","0x5164cf3b0c8c0fdfe4bcc9cf4f1e8f7e39461a59","zhangyang.eth","0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7","Meebits: ⚇ Token","0 ETH","$0.00","0.00011176"
"0x2dce55f2865290e7024e98b9ca3464909a14f29f06ba887cdabb0d0f5b80be63","Success","Transfer","21943289","2025-02-28 07:15:59","0xc6410e62bef02813002745124b21cf8e18600ee3","","0x7c09e5607162d877f45133e8cdd0fa691ad9d6a5","","0.0077 ETH","$16.34","0.00005093"
"0x4684108e95ceef2b50dbbfa4485ad68c282b4330d0610884ec81158bffd1a667","Success","Approve","21943289","2025-02-28 07:15:59","0xe8b167e5cefb765acebd71a2e356a6a2f9e00aed","","0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf","Coinbase: cbBTC Token","0 ETH","$0.00","0.00014544"
"0xce653bdded618e6a18ccb1851514eaa394034718e962ba6ecd2042ed9190a74b","Success","Safe Transfer From","21943289","2025-02-28 07:15:59","0xa32ce288285d5045964b0d8d92f74741f5e473bf","","0x2895509d9fb161577b58ceb76d71ef9fb85e0cd6","","0 ETH","$0.00","0.00013193"
"0x4bcc636a22bfe7727e2e52ec93f2a2f5c8cb47b63c10e375888c8c92690fc630","Success","Transfer","21943289","2025-02-28 07:15:59","0x272b2306e96fa53af72974c354522cddb6e22afb","","0x05b65694c02af3ce18d422db453320a34122ba04","KuCoin Dep: 0x05B65694C02AF3cE18d422db453320a34122Ba04","3.4736 ETH","$7,371.82","0.00005093"
"0x9e882401db5f693f3086d8a3253aaed60227c00f2bf5928dc04e0392de129839","Success","Swap Compact","21943289","2025-02-28 07:15:59","0x59215ed3cc11438d5330e021a7fc1160af55ec35","","0xcf5540fffcdc3d510b18bfca6d2b9987b0772559","Odos: Router V2","0 ETH","$0.00","0.00118386"
"0xa324eb770373e7a8ad6b9fbcee8ddec9826b32539d3634f2ed45380148c2e531","Success","Fulfill Advanced Order","21943289","2025-02-28 07:15:59","0xea5db10aacf3178aec750d1df3fc97ad8be553ef","volkana.eth","0x0000000000000068f116a894984e2db1123eb395","Seaport 1.6","0 ETH","$0.00","0.00051897"
"0xc57dac3834437d148706973c24dc1cf96f409316324e0ae574b6b70af20767c0","Success","0x2213bc0b","21943289","2025-02-28 07:15:59","0x51058efeee15c9182f256445105917b0f14cc9f9","","0x0000000000001ff3684f28c67538d4d072c22734","0x: Allowance Holder","0 ETH","$0.00","0.00085866"
"0x3c12393049676165c9d2323c0a9908eef96e28102414184717a89765d04eb806","Success","Transfer","21943289","2025-02-28 07:15:59","0x7c5ae10d82604d5f42e713cf484e1a6df76afd0a","","0x6b175474e89094c44da98b954eedeac495271d0f","Sky: Dai Stablecoin","0 ETH","$0.00","0.00012568"
"0x7cff5d0db042f1d7af7e0b408401e86d1b36e33e8edd73f937fdb67e3bea5dd5","Success","0x60806040","21943289","2025-02-28 07:15:59","0xeacafbf8c22215c49eb20df7d1824c3105f1a393","","","","0.0002 ETH","$0.42","0.00025554"
"0x1233defb54f006f762f5270fc8e4a5d663d190b249203b1021c8ed4f949d0846","Success","Snwap","21943289","2025-02-28 07:15:59","0xb7a7974fbd214ed601a596226e333e9bbadfe13b","","0xac4c6e212a361c968f1725b4d055b47e63f80b75","","1.46 ETH","$3,098.47","0.00070794"
"0xddd8fd52d91bd14b395a52b88d493c08d5b27d25832e1f235ef7e9d812e3459e","Success","Transfer","21943289","2025-02-28 07:15:59","0x5e05a35a8da85315c3849bd70f77ddcdba53b246","","0xb0c88aaa1a86f40a3344ca0993a5eea202a09b99","","0.00282144 ETH","$5.99","0.00005093"
"0xf02ca09a71efd5e6468a1bae2d3d4b4e89be7c237b4116d2d72b5021879fdc96","Success","Approve","21943289","2025-02-28 07:15:59","0x5a40ab806a038afe9c4ef413d36b6356a5e4d2c5","","0x8be3460a480c80728a8c4d7a5d5303c85ba7b3b9","Ethena: sENA Token","0 ETH","$0.00","0.00012957"
"0x55bd43f575ee2fd681b8908195ebab57f07ca369136c7b95744aaa8015a3f34c","Success","Approve","21943289","2025-02-28 07:15:59","0x51058efeee15c9182f256445105917b0f14cc9f9","","0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d","QuantumFusion: QF Token","0 ETH","$0.00","0.00011219"
"0xd2434c890b97e8216b073f5af3d2c7f3d194a911863455aff5635af7ba10ed41","Success","Transfer*","21943289","2025-02-28 07:15:59","0xf70da97812cb96acdf810712aa562db8dfa3dbef","","0x76a959a001df46749d5d5c5373f321e230cbd017","","0.055 ETH","$116.72","0.00005231"
"0x4c5e002cf700892b3593d7f7e8d5a6bdd26ca9e405be193d4fa3a03660974f5e","Success","Fill V3Relay","21943289","2025-02-28 07:15:59","0xb96b74874126a787720a464eab3fbd2f35a5d14e","","0x5c7bcd6e7de5423a257d81b442095a1a6ced35c5","Across Protocol: Ethereum Spoke Pool V2","0 ETH","$0.00","0.00024852"
"0x44745ce787ec56a87df4b19bb64bafc6d7227278ad88ce3d2d570e185265d498","Success","Fulfill Order","21943289","2025-02-28 07:15:59","0x555ce236c0220695b68341bc48c68d52210cc35b","","0xe7351fd770a37282b91d153ee690b63579d6dd7f","Dln: Destination","0 ETH","$0.00","0.00036592"
"0xcde711bfc3dda2cbe445946b1ed07e16b8f536d6f126b2cef3aebc46d22ba486","Success","I Deposit","21943289","2025-02-28 07:15:59","0x186eafa9792006dba711898e3d0d93e3049bd579","","0xc21e4ebd1d92036cb467b53fe3258f219d909eb9","Router Protocol: Asset Forwarder","0.08 ETH","$169.78","0.00013402"
"0xa40a85f131240b69a59bd9dc4f8c93311795f27daf16c0fd1dd727a03bf2652e","Success","Swap Tokens Single V3Native To ERC20","21943289","2025-02-28 07:15:59","0x6288e26bf0c85c2d799e86f2f7c1134ab8dfd0e3","","0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae","LI.FI: LiFi Diamond","1.017 ETH","$2,158.32","0.00062606"
"0x08666d41bde345a8862fe95144146bf56b2661ab0a4cc4b215a6b85d20d3b06a","Success","Transfer Tokens","21943289","2025-02-28 07:15:59","0x83c171b7350e10289068e2d3de94733c5a7abc46","","0x3ee18b2214aff97000d974cf647e7c347e8fa585","Wormhole: Portal Token Bridge","0 ETH","$0.00","0.00023253"
"0xd2cae421961f53237948fe29d50d351e9444f322a05edee6bc0e07b5ad5e919a","Success","Swap","21943289","2025-02-28 07:15:59","0x4f8fc8031e35ea47bea0ff7466f5fc702fa84a63","","0xb9f1eee338f15ce70dc7ae45afe49c4b79f530cc","","0 ETH","$0.00","0.00106439"
"0xc77c80ee7b251e876ee6f02eeb7c35cb4205d24280766637d1744a0e4330a962","Success","Transfer","21943289","2025-02-28 07:15:59","0xb8cae70618843e8b114a5613cfb12e51faed7e68","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00011428"
"0x881252d3f93a92d03c2088deb86532e316a1547442cc99f43e9c3733205a05af","Success","Transfer","21943289","2025-02-28 07:15:59","0x8495e347436545f7aef419cdf838c8ce57838510","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00015807"
